d1	d3	h	sat
0.130000	2.7	25	0.093632
0.130000	2.8	21	0.078883
0.130000	2.9	18	0.067138
0.130000	3.0	16	0.057691
0.130000	3.1	15	0.050014
0.130000	3.2	13	0.043891
0.130000	3.3	10	0.038999
0.130000	3.4	9	0.035347
0.130000	3.5	8	0.032037
0.130000	3.6	8	0.029038
0.130000	3.7	8	0.026319
0.130000	3.8	7	0.023855
0.130000	3.9	7	0.021621
0.130000	4.0	7	0.019597
0.130000	4.1	6	0.017762
0.130000	4.2	6	0.016099
0.130000	4.3	6	0.014591
0.130000	4.4	6	0.013225
0.130000	4.5	6	0.011987
0.130000	4.6	5	0.010864
0.130000	4.7	5	0.009847
0.130000	4.8	5	0.008925
0.130000	4.9	5	0.008089
0.130000	5.0	5	0.007332
0.140000	0.1	2	0.999951
0.140000	0.2	3	0.999797
0.140000	0.3	3	0.999531
0.140000	0.4	4	0.999136
0.140000	0.5	4	0.998604
0.140000	0.6	4	0.997920
0.140000	0.7	5	0.997052
0.140000	0.8	5	0.995996
0.140000	0.9	5	0.994721
0.140000	1.0	6	0.993172
0.140000	1.1	6	0.991347
0.140000	1.2	7	0.989158
0.140000	1.3	7	0.986585
0.140000	1.4	8	0.983496
0.140000	1.5	9	0.979811
0.140000	1.6	10	0.975378
0.140000	1.7	11	0.969983
0.140000	1.8	12	0.963304
0.140000	1.9	14	0.954775
0.140000	2.0	17	0.943438
0.140000	2.1	22	0.927195
0.140000	2.2	32	0.899577
0.140000	2.3	92	0.211887
0.140000	2.4	43	0.166297
0.140000	2.5	31	0.134476
0.140000	2.6	25	0.110825
0.140000	2.7	21	0.092623
0.140000	2.8	18	0.078288
0.140000	2.9	16	0.066812
0.140000	3.0	14	0.057540
0.140000	3.1	13	0.049871
0.140000	3.2	11	0.043753
0.140000	3.3	9	0.039348
0.140000	3.4	8	0.035673
0.140000	3.5	8	0.032342
0.140000	3.6	7	0.029321
0.140000	3.7	7	0.026583
0.140000	3.8	6	0.024101
0.140000	3.9	6	0.021850
0.140000	4.0	6	0.019809
0.140000	4.1	6	0.017959
0.140000	4.2	6	0.016282
0.140000	4.3	5	0.014762
0.140000	4.4	5	0.013383
0.140000	4.5	5	0.012133
0.140000	4.6	5	0.011000
0.140000	4.7	5	0.009973
0.140000	4.8	5	0.009042
0.140000	4.9	5	0.008197
0.140000	5.0	4	0.007432
0.150000	0.1	2	0.999941
0.150000	0.2	3	0.999752
0.150000	0.3	3	0.999428
0.150000	0.4	4	0.998942
0.150000	0.5	4	0.998287
0.150000	0.6	4	0.997441
0.150000	0.7	5	0.996361
0.150000	0.8	5	0.995042
0.150000	0.9	6	0.993423
0.150000	1.0	6	0.991483
0.150000	1.1	7	0.989138
0.150000	1.2	7	0.986349
0.150000	1.3	8	0.982980
0.150000	1.4	9	0.978929
0.150000	1.5	10	0.974018
0.150000	1.6	11	0.967996
0.150000	1.7	12	0.960486
0.150000	1.8	14	0.950821
0.150000	1.9	17	0.937847
0.150000	2.0	22	0.919006
0.150000	2.1	34	0.886037
0.150000	2.2	94	0.269031
0.150000	2.3	44	0.204184
0.150000	2.4	32	0.162170
0.150000	2.5	25	0.132081
0.150000	2.6	21	0.109385
0.150000	2.7	18	0.091765
0.150000	2.8	16	0.077791
0.150000	2.9	14	0.066571
0.150000	3.0	13	0.057493
0.150000	3.1	12	0.049946
0.150000	3.2	10	0.044024
0.150000	3.3	8	0.039726
0.150000	3.4	7	0.036027
0.150000	3.5	7	0.032672
0.150000	3.6	7	0.029629
0.150000	3.7	6	0.026870
0.150000	3.8	6	0.024368
0.150000	3.9	6	0.022098
0.150000	4.0	6	0.020041
0.150000	4.1	5	0.018174
0.150000	4.2	5	0.016482
0.150000	4.3	5	0.014947
0.150000	4.4	5	0.013555
0.150000	4.5	5	0.012293
0.150000	4.6	5	0.011148
0.150000	4.7	4	0.010110
0.150000	4.8	4	0.009168
0.150000	4.9	4	0.008315
0.150000	5.0	4	0.007540
0.160000	0.1	3	0.999927
0.160000	0.2	3	0.999702
0.160000	0.3	3	0.999311
0.160000	0.4	4	0.998722
0.160000	0.5	4	0.997926
0.160000	0.6	5	0.996882
0.160000	0.7	5	0.995569
0.160000	0.8	6	0.993932
0.160000	0.9	6	0.991938
0.160000	1.0	7	0.989503
0.160000	1.1	7	0.986573
0.160000	1.2	8	0.983012
0.160000	1.3	9	0.978699
0.160000	1.4	10	0.973439
0.160000	1.5	11	0.966956
0.160000	1.6	12	0.958835
0.160000	1.7	14	0.948357
0.160000	1.8	17	0.934279
0.160000	1.9	22	0.913895
0.160000	2.0	32	0.879056
0.160000	2.1	142	0.359340
0.160000	2.2	50	0.255188
0.160000	2.3	34	0.197655
0.160000	2.4	27	0.158556
0.160000	2.5	22	0.129942
0.160000	2.6	19	0.108099
0.160000	2.7	17	0.090997
0.160000	2.8	15	0.077372
0.160000	2.9	13	0.066375
0.160000	3.0	12	0.057493
0.160000	3.1	11	0.049945
0.160000	3.2	10	0.044499
0.160000	3.3	7	0.040134
0.160000	3.4	7	0.036408
0.160000	3.5	6	0.033028
0.160000	3.6	6	0.029962
0.160000	3.7	6	0.027180
0.160000	3.8	6	0.024656
0.160000	3.9	5	0.022367
0.160000	4.0	5	0.020291
0.160000	4.1	5	0.018407
0.160000	4.2	5	0.016698
0.160000	4.3	5	0.015147
0.160000	4.4	5	0.013741
0.160000	4.5	4	0.012465
0.160000	4.6	4	0.011308
0.160000	4.7	4	0.010258
0.160000	4.8	4	0.009306
0.160000	4.9	4	0.008442
0.160000	5.0	4	0.007658
0.170000	0.1	3	0.999914
0.170000	0.2	3	0.999647
0.170000	0.3	4	0.999174
0.170000	0.4	4	0.998475
0.170000	0.5	4	0.997520
0.170000	0.6	5	0.996259
0.170000	0.7	5	0.994671
0.170000	0.8	6	0.992677
0.170000	0.9	6	0.990238
0.170000	1.0	7	0.987236
0.170000	1.1	8	0.983580
0.170000	1.2	8	0.979141
0.170000	1.3	9	0.973676
0.170000	1.4	10	0.966919
0.170000	1.5	12	0.958404
0.170000	1.6	14	0.947469
0.170000	1.7	16	0.932893
0.170000	1.8	20	0.912086
0.170000	1.9	29	0.878106
0.170000	2.0	81	0.784940
0.170000	2.1	63	0.328427
0.170000	2.2	38	0.244226
0.170000	2.3	29	0.192069
0.170000	2.4	23	0.155417
0.170000	2.5	20	0.128061
0.170000	2.6	17	0.106994
0.170000	2.7	15	0.090376
0.170000	2.8	14	0.077048
0.170000	2.9	12	0.066288
0.170000	3.0	11	0.057460
0.170000	3.1	10	0.050392
0.170000	3.2	7	0.044712
0.170000	3.3	7	0.040574
0.170000	3.4	6	0.036819
0.170000	3.5	6	0.033412
0.170000	3.6	6	0.030320
0.170000	3.7	5	0.027514
0.170000	3.8	5	0.024968
0.170000	3.9	5	0.022657
0.170000	4.0	5	0.020560
0.170000	4.1	5	0.018657
0.170000	4.2	4	0.016931
0.170000	4.3	4	0.015364
0.170000	4.4	4	0.013942
0.170000	4.5	4	0.012652
0.170000	4.6	4	0.011481
0.170000	4.7	4	0.010419
0.170000	4.8	4	0.009454
0.170000	4.9	4	0.008579
0.170000	5.0	4	0.007785
0.180000	0.1	3	0.999899
0.180000	0.2	3	0.999585
0.180000	0.3	4	0.999027
0.180000	0.4	4	0.998199
0.180000	0.5	4	0.997065
0.180000	0.6	5	0.995561
0.180000	0.7	5	0.993660
0.180000	0.8	6	0.991258
0.180000	0.9	7	0.988288
0.180000	1.0	7	0.984650
0.180000	1.1	8	0.980158
0.180000	1.2	9	0.974628
0.180000	1.3	10	0.967771
0.180000	1.4	11	0.959164
0.180000	1.5	13	0.948107
0.180000	1.6	15	0.933495
0.180000	1.7	19	0.913044
0.180000	1.8	26	0.881421
0.180000	1.9	46	0.817640
0.180000	2.0	97	0.450654
0.180000	2.1	46	0.307647
0.180000	2.2	32	0.235208
0.180000	2.3	25	0.187276
0.180000	2.4	21	0.152626
0.180000	2.5	18	0.126424
0.180000	2.6	16	0.106027
0.180000	2.7	14	0.089848
0.180000	2.8	13	0.076813
0.180000	2.9	11	0.066275
0.180000	3.0	10	0.057540
0.180000	3.1	9	0.050397
0.180000	3.2	8	0.045275
0.180000	3.3	6	0.041045
0.180000	3.4	6	0.037260
0.180000	3.5	5	0.033823
0.180000	3.6	5	0.030704
0.180000	3.7	5	0.027872
0.180000	3.8	5	0.025302
0.180000	3.9	5	0.022968
0.180000	4.0	4	0.020850
0.180000	4.1	4	0.018927
0.180000	4.2	4	0.017182
0.180000	4.3	4	0.015597
0.180000	4.4	4	0.014159
0.180000	4.5	4	0.012853
0.180000	4.6	4	0.011667
0.180000	4.7	4	0.010591
0.180000	4.8	4	0.009615
0.180000	4.9	4	0.008728
0.180000	5.0	4	0.007923
0.190000	0.1	3	0.999883
0.190000	0.2	3	0.999516
0.190000	0.3	4	0.998864
0.190000	0.4	4	0.997894
0.190000	0.5	5	0.996548
0.190000	0.6	5	0.994784
0.190000	0.7	6	0.992512
0.190000	0.8	6	0.989667
0.190000	0.9	7	0.986107
0.190000	1.0	8	0.981697
0.190000	1.1	8	0.976259
0.190000	1.2	9	0.969471
0.190000	1.3	11	0.960920
0.190000	1.4	12	0.950049
0.190000	1.5	14	0.935784
0.190000	1.6	17	0.916270
0.190000	1.7	22	0.887496
0.190000	1.8	34	0.837703
0.190000	1.9	94	0.686827
0.190000	2.0	59	0.399609
0.190000	2.1	37	0.292054
0.190000	2.2	28	0.227655
0.190000	2.3	23	0.183079
0.190000	2.4	19	0.150195
0.190000	2.5	17	0.124981
0.190000	2.6	15	0.105208
0.190000	2.7	13	0.089429
0.190000	2.8	12	0.076682
0.190000	2.9	11	0.066221
0.190000	3.0	10	0.057801
0.190000	3.1	9	0.050946
0.190000	3.2	6	0.045754
0.190000	3.3	6	0.041549
0.190000	3.4	5	0.037731
0.190000	3.5	5	0.034264
0.190000	3.6	5	0.031116
0.190000	3.7	5	0.028257
0.190000	3.8	5	0.025660
0.190000	3.9	4	0.023302
0.190000	4.0	4	0.021161
0.190000	4.1	4	0.019216
0.190000	4.2	4	0.017451
0.190000	4.3	4	0.015847
0.190000	4.4	4	0.014391
0.190000	4.5	4	0.013069
0.190000	4.6	4	0.011868
0.190000	4.7	4	0.010777
0.190000	4.8	3	0.009787
0.190000	4.9	3	0.008887
0.190000	5.0	3	0.008071
0.200000	0.1	3	0.999865
0.200000	0.2	3	0.999442
0.200000	0.3	4	0.998686
0.200000	0.4	4	0.997558
0.200000	0.5	5	0.995989
0.200000	0.6	5	0.993924
0.200000	0.7	6	0.991253
0.200000	0.8	6	0.987895
0.200000	0.9	7	0.983666
0.200000	1.0	8	0.978395
0.200000	1.1	9	0.971816
0.200000	1.2	10	0.963556
0.200000	1.3	11	0.953061
0.200000	1.4	13	0.939412
0.200000	1.5	16	0.921089
0.200000	1.6	20	0.895134
0.200000	1.7	27	0.854397
0.200000	1.8	46	0.773443
0.200000	1.9	78	0.541699
0.200000	2.0	45	0.369276
0.200000	2.1	32	0.279647
0.200000	2.2	25	0.221233
0.200000	2.3	21	0.179436
0.200000	2.4	18	0.148047
0.200000	2.5	15	0.123765
0.200000	2.6	14	0.104527
0.200000	2.7	12	0.089124
0.200000	2.8	11	0.076584
0.200000	2.9	10	0.066425
0.200000	3.0	9	0.057967
0.200000	3.1	6	0.050996
0.200000	3.2	6	0.046328
0.200000	3.3	5	0.042088
0.200000	3.4	5	0.038235
0.200000	3.5	5	0.034735
0.200000	3.6	5	0.031556
0.200000	3.7	4	0.028667
0.200000	3.8	4	0.026043
0.200000	3.9	4	0.023659
0.200000	4.0	4	0.021494
0.200000	4.1	4	0.019526
0.200000	4.2	4	0.017739
0.200000	4.3	4	0.016115
0.200000	4.4	4	0.014640
0.200000	4.5	4	0.013300
0.200000	4.6	3	0.012082
0.200000	4.7	3	0.010976
0.200000	4.8	3	0.009972
0.200000	4.9	3	0.009059
0.200000	5.0	3	0.008230
0.210000	0.1	3	0.999845
0.210000	0.2	3	0.999360
0.210000	0.3	4	0.998491
0.210000	0.4	4	0.997191
0.210000	0.5	5	0.995375
0.210000	0.6	5	0.992979
0.210000	0.7	6	0.989865
0.210000	0.8	7	0.985912
0.210000	0.9	7	0.980955
0.210000	1.0	8	0.974709
0.210000	1.1	9	0.966853
0.210000	1.2	10	0.956897
0.210000	1.3	12	0.944043
0.210000	1.4	14	0.927099
0.210000	1.5	17	0.903805
0.210000	1.6	22	0.869514
0.210000	1.7	32	0.812041
0.210000	1.8	57	0.686790
0.210000	1.9	55	0.476151
0.210000	2.0	37	0.347690
0.210000	2.1	28	0.269497
0.210000	2.2	22	0.215744
0.210000	2.3	19	0.176264
0.210000	2.4	16	0.146209
0.210000	2.5	14	0.122703
0.210000	2.6	13	0.103977
0.210000	2.7	12	0.088882
0.210000	2.8	11	0.076628
0.210000	2.9	9	0.066509
0.210000	3.0	8	0.058121
0.210000	3.1	8	0.051807
0.210000	3.2	5	0.046940
0.210000	3.3	5	0.042661
0.210000	3.4	5	0.038772
0.210000	3.5	5	0.035237
0.210000	3.6	4	0.032025
0.210000	3.7	4	0.029105
0.210000	3.8	4	0.026452
0.210000	3.9	4	0.024041
0.210000	4.0	4	0.021849
0.210000	4.1	4	0.019857
0.210000	4.2	4	0.018047
0.210000	4.3	4	0.016402
0.210000	4.4	3	0.014906
0.210000	4.5	3	0.013548
0.210000	4.6	3	0.012313
0.210000	4.7	3	0.011190
0.210000	4.8	3	0.010170
0.210000	4.9	3	0.009243
0.210000	5.0	3	0.008400
0.220000	0.1	3	0.999824
0.220000	0.2	3	0.999272
0.220000	0.3	4	0.998279
0.220000	0.4	4	0.996792
0.220000	0.5	5	0.994706
0.220000	0.6	6	0.991930
0.220000	0.7	6	0.988343
0.220000	0.8	7	0.983749
0.220000	0.9	8	0.977936
0.220000	1.0	9	0.970594
0.220000	1.1	10	0.961287
0.220000	1.2	11	0.949376
0.220000	1.3	13	0.933825
0.220000	1.4	15	0.912978
0.220000	1.5	19	0.883598
0.220000	1.6	25	0.838831
0.220000	1.7	38	0.760044
0.220000	1.8	55	0.604483
0.220000	1.9	43	0.436931
0.220000	2.0	32	0.331067
0.220000	2.1	25	0.260995
0.220000	2.2	21	0.210934
0.220000	2.3	18	0.173474
0.220000	2.4	15	0.144591
0.220000	2.5	14	0.121783
0.220000	2.6	12	0.103552
0.220000	2.7	11	0.088777
0.220000	2.8	10	0.076663
0.220000	2.9	9	0.066734
0.220000	3.0	8	0.058856
0.220000	3.1	5	0.052342
0.220000	3.2	5	0.047591
0.220000	3.3	5	0.043271
0.220000	3.4	5	0.039343
0.220000	3.5	4	0.035772
0.220000	3.6	4	0.032525
0.220000	3.7	4	0.029572
0.220000	3.8	4	0.026888
0.220000	3.9	4	0.024447
0.220000	4.0	4	0.022228
0.220000	4.1	4	0.020210
0.220000	4.2	3	0.018376
0.220000	4.3	3	0.016708
0.220000	4.4	3	0.015191
0.220000	4.5	3	0.013812
0.220000	4.6	3	0.012558
0.220000	4.7	3	0.011419
0.220000	4.8	3	0.010382
0.220000	4.9	3	0.009440
0.220000	5.0	3	0.008583
0.230000	0.1	3	0.999802
0.230000	0.2	3	0.999177
0.230000	0.3	4	0.998051
0.230000	0.4	5	0.996350
0.230000	0.5	5	0.993980
0.230000	0.6	6	0.990804
0.230000	0.7	6	0.986685
0.230000	0.8	7	0.981385
0.230000	0.9	8	0.974645
0.230000	1.0	9	0.966083
0.230000	1.1	10	0.955152
0.230000	1.2	12	0.941000
0.230000	1.3	14	0.922351
0.230000	1.4	16	0.896964
0.230000	1.5	21	0.860393
0.230000	1.6	28	0.803218
0.230000	1.7	41	0.702738
0.230000	1.8	46	0.545525
0.230000	1.9	36	0.409329
0.230000	2.0	28	0.317726
0.230000	2.1	23	0.253757
0.230000	2.2	19	0.206802
0.230000	2.3	16	0.171081
0.230000	2.4	14	0.143207
0.230000	2.5	13	0.121050
0.230000	2.6	12	0.103228
0.230000	2.7	10	0.088739
0.230000	2.8	9	0.076870
0.230000	2.9	9	0.067207
0.230000	3.0	8	0.059047
0.230000	3.1	5	0.053077
0.230000	3.2	5	0.048281
0.230000	3.3	5	0.043918
0.230000	3.4	4	0.039949
0.230000	3.5	4	0.036339
0.230000	3.6	4	0.033056
0.230000	3.7	4	0.030069
0.230000	3.8	4	0.027352
0.230000	3.9	4	0.024880
0.230000	4.0	3	0.022632
0.230000	4.1	3	0.020587
0.230000	4.2	3	0.018726
0.230000	4.3	3	0.017034
0.230000	4.4	3	0.015495
0.230000	4.5	3	0.014095
0.230000	4.6	3	0.012821
0.230000	4.7	3	0.011663
0.230000	4.8	3	0.010609
0.230000	4.9	3	0.009650
0.230000	5.0	3	0.008778
0.240000	0.1	3	0.999778
0.240000	0.2	3	0.999076
0.240000	0.3	4	0.997806
0.240000	0.4	5	0.995882
0.240000	0.5	5	0.993197
0.240000	0.6	6	0.989585
0.240000	0.7	6	0.984888
0.240000	0.8	7	0.978815
0.240000	0.9	8	0.971057
0.240000	1.0	9	0.961147
0.240000	1.1	11	0.948376
0.240000	1.2	12	0.931781
0.240000	1.3	14	0.909639
0.240000	1.4	18	0.878995
0.240000	1.5	22	0.834369
0.240000	1.6	30	0.763892
0.240000	1.7	40	0.648220
0.240000	1.8	39	0.503870
0.240000	1.9	31	0.388332
0.240000	2.0	25	0.306704
0.240000	2.1	21	0.247561
0.240000	2.2	18	0.203181
0.240000	2.3	15	0.168976
0.240000	2.4	14	0.142001
0.240000	2.5	12	0.120471
0.240000	2.6	11	0.103027
0.240000	2.7	10	0.088802
0.240000	2.8	9	0.077160
0.240000	2.9	8	0.067414
0.240000	3.0	5	0.059178
0.240000	3.1	5	0.053856
0.240000	3.2	5	0.049012
0.240000	3.3	4	0.044605
0.240000	3.4	4	0.040593
0.240000	3.5	4	0.036942
0.240000	3.6	4	0.033620
0.240000	3.7	4	0.030596
0.240000	3.8	4	0.027844
0.240000	3.9	3	0.025340
0.240000	4.0	3	0.023061
0.240000	4.1	3	0.020987
0.240000	4.2	3	0.019100
0.240000	4.3	3	0.017382
0.240000	4.4	3	0.015819
0.240000	4.5	3	0.014396
0.240000	4.6	3	0.013101
0.240000	4.7	3	0.011923
0.240000	4.8	3	0.010851
0.240000	4.9	3	0.009875
0.240000	5.0	3	0.008987
0.250000	0.1	3	0.999752
0.250000	0.2	4	0.998961
0.250000	0.3	4	0.997543
0.250000	0.4	5	0.995381
0.250000	0.5	5	0.992356
0.250000	0.6	6	0.988273
0.250000	0.7	7	0.982924
0.250000	0.8	7	0.976038
0.250000	0.9	8	0.967169
0.250000	1.0	10	0.955748
0.250000	1.1	11	0.941013
0.250000	1.2	13	0.921644
0.250000	1.3	15	0.895620
0.250000	1.4	19	0.859266
0.250000	1.5	24	0.805894
0.250000	1.6	31	0.723205
0.250000	1.7	37	0.601852
0.250000	1.8	34	0.472842
0.250000	1.9	28	0.371565
0.250000	2.0	23	0.297414
0.250000	2.1	19	0.242225
0.250000	2.2	17	0.200035
0.250000	2.3	15	0.167131
0.250000	2.4	13	0.141024
0.250000	2.5	12	0.120008
0.250000	2.6	10	0.102962
0.250000	2.7	9	0.088989
0.250000	2.8	9	0.077378
0.250000	2.9	8	0.067687
0.250000	3.0	5	0.060055
0.250000	3.1	5	0.054680
0.250000	3.2	4	0.049787
0.250000	3.3	4	0.045332
0.250000	3.4	4	0.041275
0.250000	3.5	4	0.037581
0.250000	3.6	4	0.034218
0.250000	3.7	3	0.031156
0.250000	3.8	3	0.028368
0.250000	3.9	3	0.025829
0.250000	4.0	3	0.023518
0.250000	4.1	3	0.021413
0.250000	4.2	3	0.019497
0.250000	4.3	3	0.017752
0.250000	4.4	3	0.016163
0.250000	4.5	3	0.014717
0.250000	4.6	3	0.013400
0.250000	4.7	3	0.012201
0.250000	4.8	3	0.011109
0.250000	4.9	3	0.010115
0.250000	5.0	3	0.009210
